Initial_Score,Final_Score,Delta_Score
0.3046979865771812,0.49731543624161073,0.1926174496644295
0.30638852672750977,0.4973924380704042,0.1910039113428944
0.2884882108183079,0.48196948682385576,0.19348127600554788
0.305591677503251,0.5188556566970091,0.21326397919375806
0.29838709677419356,0.5040322580645161,0.20564516129032256
0.3088829071332436,0.5181695827725438,0.20928667563930015
0.2873961218836565,0.5069252077562327,0.21952908587257625
0.30670103092783507,0.5186855670103093,0.21198453608247425
0.281292984869326,0.5055020632737276,0.22420907840440157
0.3243073047858942,0.5226700251889169,0.19836272040302272
0.2990716180371353,0.5026525198938993,0.20358090185676397
0.28751753155680226,0.5,0.21248246844319774
0.30613577023498695,0.5398172323759791,0.23368146214099217
0.29933333333333334,0.5073333333333333,0.20799999999999996
0.29863945578231293,0.4850340136054422,0.18639455782312925
0.2861799217731421,0.5221642764015645,0.23598435462842238
0.2812071330589849,0.49794238683127573,0.2167352537722908
0.3148614609571788,0.5365239294710328,0.22166246851385396
0.2913907284768212,0.5139072847682119,0.22251655629139072
0.2959731543624161,0.489261744966443,0.19328859060402687
0.3153553299492386,0.5323604060913706,0.217005076142132
0.2649147727272727,0.49644886363636365,0.23153409090909094
0.2902571041948579,0.4803788903924222,0.1901217861975643
0.3046875,0.5104166666666666,0.20572916666666663
0.30250990752972257,0.523117569352708,0.22060766182298547
0.28194444444444444,0.49375,0.21180555555555558
0.30678851174934724,0.5169712793733682,0.21018276762402094
0.30709677419354836,0.5335483870967742,0.22645161290322585
0.3023989898989899,0.49873737373737376,0.19633838383838387
0.27838577291381666,0.4842681258549932,0.20588235294117652
0.30345285524568394,0.4953519256308101,0.19189907038512616
0.3157894736842105,0.5112781954887218,0.19548872180451127
0.332089552238806,0.5242537313432836,0.19216417910447758
0.3,0.5068493150684932,0.2068493150684932
0.30401662049861494,0.5221606648199446,0.21814404432132967
0.3322281167108753,0.5205570291777188,0.18832891246684352
0.3055190538764783,0.5183968462549278,0.21287779237844945
0.3047297297297297,0.5033783783783784,0.19864864864864867
0.2936726272352132,0.5,0.2063273727647868
0.3249001331557923,0.5006657789613849,0.17576564580559256
0.29509283819628646,0.490053050397878,0.19496021220159154
0.30670103092783507,0.538659793814433,0.2319587628865979
0.2868271954674221,0.5028328611898017,0.21600566572237967
0.2814710042432815,0.4787835926449788,0.1973125884016973
0.29396325459317585,0.5124671916010499,0.21850393700787407
0.2822368421052632,0.49276315789473685,0.21052631578947367
0.29986876640419946,0.5,0.20013123359580054
0.31690140845070425,0.5179257362355953,0.2010243277848911
0.2565982404692082,0.4743401759530792,0.217741935483871
0.3061760840998686,0.4756898817345598,0.1695137976346912
0.28210382513661203,0.5081967213114754,0.2260928961748634
0.3108448928121059,0.5189155107187894,0.20807061790668346
0.3103225806451613,0.5329032258064517,0.2225806451612904
0.30340760157273916,0.5039318479685452,0.20052424639580602
0.28040540540540543,0.5108108108108108,0.23040540540540538
0.2821576763485477,0.49654218533886585,0.21438450899031813
0.3149867374005305,0.5159151193633952,0.20092838196286467
0.2965194109772423,0.5140562248995983,0.21753681392235602
0.3089812332439678,0.48726541554959785,0.17828418230563003
0.2901315789473684,0.5171052631578947,0.22697368421052633
0.2983028720626632,0.5163185378590078,0.21801566579634463
0.27671232876712326,0.5123287671232877,0.23561643835616441
0.2848443843031123,0.489851150202977,0.20500676589986466
0.2918994413407821,0.5146648044692738,0.22276536312849166
0.29782903663500676,0.5,0.20217096336499324
0.2948548812664908,0.4940633245382586,0.1992084432717678
0.3081395348837209,0.5303617571059431,0.2222222222222222
0.30892143808255657,0.49201065246338216,0.1830892143808256
0.2854223433242507,0.48637602179836514,0.20095367847411444
0.2863818424566088,0.507343124165554,0.22096128170894525
0.311284046692607,0.5220492866407264,0.21076523994811935
0.3201024327784891,0.5032010243277849,0.1830985915492958
0.29045643153526973,0.5013831258644537,0.21092669432918393
0.28814713896457766,0.5040871934604905,0.2159400544959128
0.29882044560943644,0.5203145478374837,0.22149410222804722
0.313953488372093,0.49935400516795864,0.1854005167958656
0.2964426877470356,0.5131752305665349,0.21673254281949933
0.31712062256809337,0.519455252918288,0.2023346303501946
0.29745989304812837,0.5153743315508021,0.21791443850267378
0.3029715762273902,0.5096899224806202,0.20671834625323
0.27816411682892905,0.4958275382475661,0.21766342141863704
0.32558139534883723,0.5251937984496124,0.19961240310077522
0.30437665782493367,0.4993368700265252,0.19496021220159154
0.29946164199192465,0.5047106325706595,0.20524899057873486
0.3207792207792208,0.5162337662337663,0.1954545454545455
0.31789737171464333,0.5225281602002503,0.20463078848560695
0.30378096479791394,0.4941329856584094,0.19035202086049546
0.2807262569832402,0.5083798882681564,0.22765363128491617
0.3122503328894807,0.5086551264980027,0.19640479360852203
0.31739707835325365,0.4960159362549801,0.17861885790172644
0.29506008010680906,0.5213618157543392,0.2263017356475301
0.27412587412587414,0.48321678321678324,0.2090909090909091
0.27247191011235955,0.4901685393258427,0.21769662921348315
0.30053547523427043,0.5307898259705489,0.23025435073627848
0.2925675675675676,0.5162162162162162,0.22364864864864858
0.2864145658263305,0.49299719887955185,0.20658263305322133
0.3236057068741894,0.5291828793774319,0.20557717250324253
0.3152454780361757,0.5174418604651163,0.2021963824289406
0.2869281045751634,0.5084967320261438,0.22156862745098038
0.30955497382198954,0.5091623036649214,0.1996073298429319
0.3045751633986928,0.5,0.19542483660130722
0.2721854304635762,0.5304635761589404,0.25827814569536417
0.31758530183727035,0.5177165354330708,0.20013123359580048
0.29149519890260633,0.5116598079561042,0.22016460905349788
0.2878581173260573,0.5054570259208732,0.21759890859481584
0.3064516129032258,0.4986559139784946,0.1922043010752688
0.2882882882882883,0.5218790218790219,0.23359073359073362
0.3081924577373212,0.5104031209362809,0.20221066319895975
0.3089591567852437,0.49604743083003955,0.18708827404479583
0.3051519154557464,0.5277410832232496,0.22258916776750326
0.3035230352303523,0.48848238482384826,0.18495934959349597
0.30092592592592593,0.533068783068783,0.2321428571428571
0.2996031746031746,0.5145502645502645,0.21494708994708994
0.31647940074906367,0.531210986267166,0.21473158551810234
0.296875,0.5182291666666666,0.22135416666666663
0.299597855227882,0.5134048257372654,0.2138069705093834
0.3182406209573092,0.5168175937904269,0.1985769728331177
0.3162230671736375,0.5240811153358682,0.2078580481622307
0.3038821954484605,0.4966532797858099,0.1927710843373494
0.2903871829105474,0.507343124165554,0.21695594125500667
0.300944669365722,0.5276653171390013,0.22672064777327933
0.30476804123711343,0.48646907216494845,0.18170103092783502
0.30880503144654087,0.4962264150943396,0.18742138364779876
0.31274900398406374,0.5258964143426295,0.21314741035856571
0.2901726427622842,0.4940239043824701,0.2038512616201859
0.3099121706398996,0.5213299874529486,0.21141781681304894
0.29812834224598933,0.5514705882352942,0.2533422459893048
0.3051181102362205,0.5190288713910761,0.21391076115485563
0.29475703324808183,0.5070332480818415,0.21227621483375964
0.3027027027027027,0.5243243243243243,0.22162162162162158
0.31361323155216286,0.510178117048346,0.19656488549618317
0.30340760157273916,0.5157273918741808,0.21231979030144166
0.320125786163522,0.5075471698113208,0.18742138364779876
0.2946058091286307,0.5013831258644537,0.20677731673582295
0.3027166882276843,0.49676584734799484,0.1940491591203105
0.3146279949558638,0.5365699873896596,0.22194199243379575
0.3001293661060802,0.5109961190168176,0.21086675291073742
0.30866666666666664,0.498,0.18933333333333335
0.27184466019417475,0.4826629680998613,0.21081830790568656
0.31153846153846154,0.514102564102564,0.2025641025641025
0.3096514745308311,0.5006702412868632,0.19101876675603213
0.3155216284987277,0.4847328244274809,0.16921119592875317
0.29905913978494625,0.508736559139785,0.20967741935483875
0.3121794871794872,0.4987179487179487,0.18653846153846154
0.31541450777202074,0.508419689119171,0.19300518134715028
0.31014304291287387,0.5032509752925878,0.1931079323797139
0.30340760157273916,0.5262123197903015,0.22280471821756231
0.309375,0.5175,0.20812499999999995
0.27693370165745856,0.5013812154696132,0.22444751381215466
0.3045751633986928,0.515032679738562,0.21045751633986925
0.314526588845655,0.5175097276264592,0.2029831387808042
0.28754813863928114,0.506418485237484,0.21887034659820287
0.287716955941255,0.5033377837116155,0.2156208277703605
0.3226221079691517,0.5006426735218509,0.17802056555269918
0.3089960886571056,0.5280312907431551,0.21903520208604954
0.31689272503082616,0.5178791615289766,0.20098643649815046
0.31402831402831405,0.5167310167310167,0.2027027027027027
0.31398416886543534,0.5065963060686016,0.19261213720316628
0.2865853658536585,0.5271002710027101,0.24051490514905155
0.2894039735099338,0.5298013245033113,0.2403973509933775
0.2996005326231691,0.4940079893475366,0.1944074567243675
0.28304405874499333,0.5013351134846462,0.21829105473965288
0.31023316062176165,0.5155440414507773,0.2053108808290156
0.30196078431372547,0.5241830065359477,0.22222222222222227
0.2946194225721785,0.5098425196850394,0.21522309711286086
0.3131720430107527,0.5221774193548387,0.20900537634408606
0.2860927152317881,0.49933774834437084,0.21324503311258275
0.32378580323785805,0.5280199252801993,0.2042341220423412
0.29683377308707126,0.5395778364116095,0.24274406332453824
0.31507731958762886,0.5257731958762887,0.21069587628865982
0.30115089514066495,0.5083120204603581,0.2071611253196931
0.3173690932311622,0.5255427841634738,0.20817369093231158
0.3097686375321337,0.5372750642673522,0.22750642673521848
0.320659062103929,0.5006337135614702,0.1799746514575412
0.27883310719131615,0.4932157394843962,0.21438263229308002
0.3014705882352941,0.5501336898395722,0.24866310160427813
0.30984952120383036,0.5232558139534884,0.21340629274965806
0.29614325068870523,0.5027548209366391,0.20661157024793392
0.3082010582010582,0.53505291005291,0.2268518518518518
0.2931972789115646,0.49795918367346936,0.20476190476190476
0.3133848133848134,0.5128700128700129,0.1994851994851995
0.28921568627450983,0.5070028011204482,0.21778711484593832
0.30866666666666664,0.49733333333333335,0.1886666666666667
0.300796812749004,0.5225763612217795,0.22177954847277553
0.29869281045751633,0.5274509803921569,0.22875816993464054
0.2949061662198391,0.47989276139410186,0.18498659517426275
0.28441011235955055,0.49157303370786515,0.2071629213483146
0.29542302357836336,0.5006934812760055,0.20527045769764218
0.29510309278350516,0.5025773195876289,0.2074742268041237
0.31216216216216214,0.5108108108108108,0.19864864864864867
0.3006535947712418,0.526797385620915,0.22614379084967323
0.2989347536617843,0.4866844207723036,0.18774966711051932
0.31756756756756754,0.5411547911547911,0.2235872235872236
0.3178893178893179,0.5077220077220077,0.1898326898326898
0.2934173669467787,0.5119047619047619,0.21848739495798314
0.31242078580481625,0.5418250950570342,0.229404309252218
0.3041504539559014,0.543450064850843,0.23929961089494162
0.32114882506527415,0.4934725848563969,0.17232375979112274
0.300131926121372,0.5217678100263852,0.22163588390501315
0.29403606102635227,0.5166435506241331,0.22260748959778087
0.28172942817294283,0.5090655509065551,0.2273361227336123
0.3087071240105541,0.5244063324538258,0.21569920844327173
0.30335570469798656,0.5093959731543625,0.2060402684563759
0.30927835051546393,0.5115979381443299,0.20231958762886593
0.28286852589641437,0.4953519256308101,0.21248339973439573
0.2848275862068966,0.4910344827586207,0.20620689655172414
0.2861975642760487,0.4769959404600812,0.1907983761840325
0.323943661971831,0.5204865556978233,0.19654289372599232
0.2962962962962963,0.50480109739369,0.20850480109739367
0.29698216735253774,0.47050754458161864,0.1735253772290809
0.29539473684210527,0.49473684210526314,0.19934210526315788
0.3114323258869908,0.5269382391590013,0.21550591327201046
0.2930574098798398,0.5280373831775701,0.2349799732977303
0.2968536251709986,0.5088919288645691,0.21203830369357052
0.2981029810298103,0.4878048780487805,0.18970189701897017
0.3,0.5254777070063694,0.22547770700636943
0.2830985915492958,0.48098591549295777,0.19788732394366199
0.3101023017902813,0.5332480818414322,0.22314578005115093
0.3159235668789809,0.5248407643312102,0.2089171974522293
0.30426098535286283,0.5133155792276964,0.2090545938748336
0.2873961218836565,0.5083102493074793,0.22091412742382277
0.29506008010680906,0.49065420560747663,0.19559412550066757
0.3176620076238882,0.5349428208386277,0.21728081321473947
0.2960969044414536,0.5087483176312247,0.21265141318977115
0.2906815020862309,0.5055632823365785,0.21488178025034765
0.31011826544021026,0.5243101182654402,0.2141918528252299
0.3020689655172414,0.5186206896551724,0.216551724137931
0.29986431478968795,0.5074626865671642,0.20759837177747625
0.28698630136986303,0.5006849315068493,0.2136986301369863
0.30013368983957217,0.5093582887700535,0.20922459893048134
0.26843657817109146,0.47345132743362833,0.20501474926253688
0.3059210526315789,0.5059210526315789,0.2
0.33104738154613467,0.543640897755611,0.2125935162094763
0.2842998585572843,0.4893917963224894,0.20509193776520512
0.2886740331491713,0.4606353591160221,0.17196132596685082
0.2872340425531915,0.5019946808510638,0.21476063829787229
0.2906666666666667,0.522,0.23133333333333334
0.31358189081225035,0.507323568575233,0.19374167776298262
0.31474358974358974,0.5044871794871795,0.18974358974358974
0.3188131313131313,0.5202020202020202,0.2013888888888889
0.3010540184453228,0.5158102766798419,0.2147562582345191
0.28810160427807485,0.5133689839572193,0.22526737967914445
0.3096774193548387,0.5296774193548387,0.21999999999999997
0.29303547963206306,0.5098554533508541,0.21681997371879108
0.2916666666666667,0.5191798941798942,0.2275132275132275
0.287292817679558,0.5,0.212707182320442
0.29533333333333334,0.5206666666666667,0.22533333333333339
0.31541450777202074,0.49352331606217614,0.1781088082901554
0.3,0.5218543046357615,0.22185430463576156
0.310126582278481,0.5310126582278482,0.22088607594936716
0.27600554785020803,0.5110957004160888,0.23509015256588073
0.3287760416666667,0.5045572916666666,0.17578124999999994
0.28662873399715505,0.4907539118065434,0.20412517780938833
0.294238683127572,0.49176954732510286,0.19753086419753085
0.294,0.49866666666666665,0.20466666666666666
0.3187250996015936,0.50066401062417,0.18193891102257637
0.31144343302990896,0.5149544863459038,0.20351105331599484
0.30536451169188444,0.5027510316368639,0.1973865199449794
0.2860054347826087,0.5020380434782609,0.21603260869565216
0.28843537414965986,0.5095238095238095,0.22108843537414963
0.3053435114503817,0.5050890585241731,0.19974554707379139
0.2923387096774194,0.5,0.20766129032258063
0.2991913746630728,0.49865229110512127,0.1994609164420485
0.3058124174372523,0.511889035667107,0.20607661822985468
0.3092105263157895,0.5138157894736842,0.20460526315789473
0.3039348710990502,0.4966078697421981,0.1926729986431479
0.2933070866141732,0.520997375328084,0.22769028871391078
0.306970509383378,0.5020107238605898,0.19504021447721176
0.3237221494102228,0.5045871559633027,0.1808650065530799
0.30925221799746516,0.5095057034220533,0.2002534854245881
0.3202702702702703,0.5013513513513513,0.18108108108108106
0.3058510638297872,0.5232712765957447,0.21742021276595747
0.30574098798397864,0.5280373831775701,0.22229639519359146
0.32235142118863047,0.5284237726098191,0.20607235142118863
0.3057029177718833,0.5086206896551724,0.20291777188328908
0.3013513513513513,0.4925675675675676,0.19121621621621626
0.29058663028649384,0.49931787175989084,0.208731241473397
0.2719178082191781,0.5150684931506849,0.24315068493150682
0.28872282608695654,0.5020380434782609,0.21331521739130432
0.2874493927125506,0.5013495276653172,0.21390013495276655
0.27831491712707185,0.4986187845303867,0.22030386740331487
0.2826388888888889,0.5048611111111111,0.2222222222222222
0.31467181467181465,0.5032175032175032,0.1885456885456886
0.3056282722513089,0.5170157068062827,0.21138743455497383
0.2967105263157895,0.5092105263157894,0.21249999999999997
0.2920656634746922,0.5232558139534884,0.2311901504787962
0.3204633204633205,0.4980694980694981,0.17760617760617758
0.31389252948885976,0.4895150720838794,0.17562254259501964
0.2980900409276944,0.5075034106412005,0.2094133697135061
0.28005464480874315,0.5157103825136612,0.23565573770491804
0.3002628120893561,0.514454664914586,0.2141918528252299
0.30749014454664914,0.5131406044678055,0.20565045992115638
0.30983182406209575,0.5038809831824063,0.1940491591203105
0.3229854689564069,0.49735799207397624,0.17437252311756934
0.29551820728291317,0.47549019607843135,0.17997198879551818
0.3241687979539642,0.5,0.1758312020460358
0.2985842985842986,0.5257400257400258,0.22715572715572718
0.28814713896457766,0.4884196185286104,0.2002724795640327
0.3114754098360656,0.5116120218579235,0.20013661202185795
0.2937249666221629,0.507343124165554,0.21361815754339114
0.31402831402831405,0.5051480051480052,0.19111969111969113
0.2747489239598278,0.49784791965566716,0.22309899569583935
0.31145431145431146,0.5321750321750321,0.2207207207207207
0.31626120358514725,0.5108834827144686,0.19462227912932134
0.3077922077922078,0.5025974025974026,0.19480519480519481
0.2908366533864542,0.5112881806108898,0.22045152722443556
0.2859042553191489,0.5159574468085106,0.2300531914893617
0.3002680965147453,0.47989276139410186,0.17962466487935658
0.3166208791208791,0.4993131868131868,0.1826923076923077
0.30971128608923887,0.5091863517060368,0.1994750656167979
0.30834419817470665,0.5189048239895697,0.21056062581486307
0.30118110236220474,0.515748031496063,0.21456692913385822
0.3316519546027743,0.48865069356872637,0.15699873896595207
0.28293010752688175,0.5262096774193549,0.24327956989247312
0.2901484480431849,0.5121457489878543,0.22199730094466935
0.3096514745308311,0.5268096514745308,0.21715817694369977
0.2961038961038961,0.525974025974026,0.2298701298701299
0.2977150537634409,0.510752688172043,0.21303763440860213
0.30492676431424764,0.5099866844207723,0.20505992010652468
0.2923497267759563,0.5,0.20765027322404372
0.31589147286821706,0.537467700258398,0.2215762273901809
0.2904699738903394,0.5163185378590078,0.22584856396866843
0.2894736842105263,0.5019736842105263,0.21250000000000002
0.3237221494102228,0.5242463958060288,0.20052424639580602
0.28620689655172415,0.49586206896551727,0.2096551724137931
0.27643908969210174,0.5073627844712182,0.23092369477911645
0.3286264441591784,0.5096277278562259,0.1810012836970475
0.2898860398860399,0.4779202279202279,0.18803418803418803
0.3166023166023166,0.5283140283140283,0.21171171171171171
0.3088235294117647,0.5361519607843137,0.227328431372549
0.297554347826087,0.5210597826086957,0.2235054347826087
0.2969374167776298,0.5093209054593875,0.21238348868175766
0.3100407055630936,0.5176390773405699,0.2075983717774763
0.3016304347826087,0.5332880434782609,0.23165760869565216
0.28796169630642954,0.49179206566347466,0.20383036935704513
0.28205128205128205,0.5128205128205128,0.23076923076923073
0.2973856209150327,0.5091503267973856,0.2117647058823529
0.2878581173260573,0.5259208731241474,0.23806275579809005
0.27715877437325903,0.5104456824512534,0.2332869080779944
0.2886178861788618,0.494579945799458,0.20596205962059622
0.3004115226337449,0.5171467764060357,0.2167352537722908
0.2955163043478261,0.5074728260869565,0.21195652173913043
0.27897574123989216,0.5101078167115903,0.23113207547169817
0.28342245989304815,0.5133689839572193,0.22994652406417115
0.2958500669344043,0.5026773761713521,0.2068273092369478
0.2959731543624161,0.49328859060402686,0.19731543624161074
0.30093833780160856,0.5060321715817694,0.20509383378016083
0.3055555555555556,0.516260162601626,0.2107046070460704
0.2802721088435374,0.49455782312925173,0.2142857142857143
0.3119946091644205,0.5080862533692723,0.19609164420485176
0.27885952712100137,0.48261474269819193,0.20375521557719056
0.33270911360799,0.529338327091136,0.19662921348314605
0.30795610425240055,0.5150891632373114,0.2071330589849108
0.3078947368421053,0.5144736842105263,0.20657894736842103
0.30013368983957217,0.5093582887700535,0.20922459893048134
0.31151832460732987,0.5137434554973822,0.20222513089005234
0.2927170868347339,0.5119047619047619,0.21918767507002795
0.290633608815427,0.5041322314049587,0.21349862258953167
0.2892287234042553,0.5199468085106383,0.23071808510638303
0.2952314165497896,0.49789621318373073,0.2026647966339411
0.3003978779840849,0.5212201591511937,0.22082228116710878
0.29699738903394257,0.5117493472584856,0.21475195822454307
0.3045212765957447,0.5206117021276596,0.21609042553191493
0.3093994778067885,0.5176240208877284,0.2082245430809399
0.2957839262187088,0.4901185770750988,0.19433465085639
0.316622691292876,0.5019788918205804,0.1853562005277044
0.2952755905511811,0.4881889763779528,0.1929133858267717
0.3230563002680965,0.49932975871313673,0.17627345844504022
0.3039348710990502,0.4932157394843962,0.18928086838534597
0.31258366800535475,0.5053547523427041,0.19277108433734935
0.3048780487804878,0.5074525745257452,0.20257452574525742
0.32075471698113206,0.5074123989218329,0.18665768194070081
0.2883263009845288,0.5042194092827004,0.21589310829817154
0.3106796116504854,0.5,0.1893203883495146
0.2966339410939691,0.511921458625526,0.21528751753155684
0.29890560875512995,0.48700410396716826,0.1880984952120383
0.2716049382716049,0.5061728395061729,0.23456790123456794
0.29973297730307075,0.5093457943925234,0.20961281708945262
0.3133245382585752,0.5,0.1866754617414248
0.29709141274238227,0.5138504155124654,0.2167590027700831
0.28919631093544135,0.4993412384716733,0.21014492753623193
0.3039348710990502,0.5122116689280869,0.2082767978290367
0.3003875968992248,0.5484496124031008,0.24806201550387597
0.3050847457627119,0.5110821382007823,0.20599739243807041
0.28360215053763443,0.5020161290322581,0.21841397849462368
0.2918340026773762,0.49866131191432395,0.20682730923694775
0.2868525896414343,0.5146082337317397,0.2277556440903054
0.30273972602739724,0.49794520547945204,0.1952054794520548
0.3268733850129199,0.5342377260981912,0.2073643410852713
0.3087291399229782,0.5141206675224647,0.20539152759948648
0.3024193548387097,0.5120967741935484,0.2096774193548387
0.29120879120879123,0.4951923076923077,0.20398351648351648
0.3063063063063063,0.5032175032175032,0.19691119691119696
0.30672823218997364,0.5072559366754618,0.20052770448548812
0.3,0.4993103448275862,0.1993103448275862
0.2916666666666667,0.5224867724867724,0.23082010582010576
0.2676348547717842,0.5138312586445366,0.24619640387275238
0.29436038514442914,0.5020632737276479,0.20770288858321878
0.2998624484181568,0.49931224209078406,0.19944979367262727
0.30164765525982257,0.5253485424588086,0.223700887198986
